date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:37:20	113577/113577	---M--	200	added ('OK')	image/jpeg	etag:%221bba9-58ee38e666b4f%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/12-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/12-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:21	163176/163176	---M--	200	added ('OK')	image/jpeg	etag:%2227d68-58ee32e01d9b8%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/4-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/4-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:22	89176/89176	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:36%20GMT	https://demo.pixel-mafia.com/wp/vincent/video-post/?replytocom=2	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/video-post/index0e22.html	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:22	89169/89169	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:36%20GMT	https://demo.pixel-mafia.com/wp/vincent/video-post/?replytocom=4	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/video-post/index21b4.html	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:22	89223/89223	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:36%20GMT	https://demo.pixel-mafia.com/wp/vincent/video-post/?replytocom=3	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/video-post/index3094.html	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:23	2433/2433	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:38:37%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fquote-post%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed6ea2.json	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:23	3415/3415	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/quote-post/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/quote-post/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:23	89179/89179	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:37%20GMT	https://demo.pixel-mafia.com/wp/vincent/video-post/?replytocom=5	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/video-post/index8e42.html	(from https://demo.pixel-mafia.com/wp/vincent/video-post/)
14:37:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:38:39%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=65	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/index7665.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:24	84840/84840	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:38%20GMT	https://demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/food-design-trends-2016/index.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:24	2558/2558	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:38:39%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Fquote-post%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedbab9	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:25	705/705	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:37:27%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/quote-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/18.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/indexab7f.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:26	190228/190228	---M--	200	added ('OK')	image/jpeg	etag:%222e714-58ee329beb61e%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/20-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/20-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:27	88758/88758	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:42%20GMT	https://demo.pixel-mafia.com/wp/vincent/quote-post/?replytocom=7	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/quote-post/index41b7.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:27	89123/89123	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:42%20GMT	https://demo.pixel-mafia.com/wp/vincent/quote-post/?replytocom=6	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/quote-post/index267f.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:28	88900/88900	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:42%20GMT	https://demo.pixel-mafia.com/wp/vincent/quote-post/?replytocom=8	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/quote-post/index94a5.html	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:28	129335/129335	---M--	200	added ('OK')	image/jpeg	etag:%221f937-58ee38efa8120%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/3-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/3-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/quote-post/)
14:37:28	2427/2427	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Oct%202019%2007:38:43%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Flink-post%2F	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedd1ca.json	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:28	3856/3856	---MC-	200	added ('OK')	application/rss+xml	etag:%2289a0a7dc8120e86052cc9f3c6f9afb02%22	https://demo.pixel-mafia.com/wp/vincent/link-post/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Oct%202019%2007:38:43%20GMT	https://demo.pixel-mafia.com/wp/vincent/?p=105	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/indexea0f.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:29	2552/2552	---MCZ	200	added ('OK')	text/xml	date:Thu,%2010%20Oct%202019%2007:38:44%20GMT	https://demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo.pixel-mafia.com%2Fwp%2Fvincent%2Flink-post%2F&format=xml	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-json/oembed/1.0/embedb4bd	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:30	699/699	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2010%20Oct%202019%2007:37:31%20GMT	http://pinterest.com/pin/create/button/?url=https://demo.pixel-mafia.com/wp/vincent/link-post/&media=https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/8.jpg	D:/winHTT/abc/pinterest.com/pin/create/button/index3e55.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:31	123363/123363	---M--	200	added ('OK')	image/jpeg	etag:%221e1e3-58ee392b69c91%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/9-700x700.jpg	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/04/9-700x700.jpg	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:31	77226/77226	---M--	200	added ('OK')	image/png	etag:%2212daa-58ee2e9bd1b97%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/2-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:32	89986/89986	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:45%20GMT	https://demo.pixel-mafia.com/wp/vincent/link-post/?replytocom=11	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post/indexa858.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:32	90194/90194	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:45%20GMT	https://demo.pixel-mafia.com/wp/vincent/link-post/?replytocom=13	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post/indexfa40.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:32	89984/89984	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:46%20GMT	https://demo.pixel-mafia.com/wp/vincent/link-post/?replytocom=12	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post/index04d3.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:33	89961/89961	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:47%20GMT	https://demo.pixel-mafia.com/wp/vincent/link-post/?replytocom=14	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/link-post/index360b.html	(from https://demo.pixel-mafia.com/wp/vincent/link-post/)
14:37:33	16956/16956	---MC-	200	added ('OK')	application/rss+xml	etag:%2222b71b6abe2b91623831a77b9517ea79%22	https://demo.pixel-mafia.com/wp/vincent/shop/feed/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/feed/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:33	150476/150476	---M--	200	added ('OK')	image/png	etag:%2224bcc-58ee2e97dc8cd%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/12-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:33	92241/92241	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:48%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/ale/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/ale/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:34	92736/92736	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:48%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=707	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index84b0.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:34	87226/87226	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:49%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/amaretti/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/amaretti/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:34	137636/137636	---M--	200	added ('OK')	image/png	etag:%22219a4-58ee2e9da6b6e%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/3-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:34	92741/92741	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:49%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=670	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/indexc383.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:35	135676/135676	---M--	200	added ('OK')	image/png	etag:%22211fc-58ee2e93d493b%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/10-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/10-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:36	87369/87369	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:50%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/beer/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/beer/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:36	92737/92737	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:50%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=708	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/indexe366.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:36	87189/87189	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:50%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/bigne/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/bigne/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:37	201582/201582	---M--	200	added ('OK')	image/png	etag:%223136e-58ee2e8dbb4fd%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/7-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/7-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:37	92738/92738	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:51%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=684	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index9391.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:37	118004/118004	---M--	200	added ('OK')	image/png	etag:%221ccf4-58ee2eaa96b24%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/8-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/8-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:37	92750/92750	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:52%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=687	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index107d.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:37	87625/87625	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:52%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/biscotti-di-avena/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/biscotti-di-avena/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:38	87366/87366	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:52%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/blue-lagoon-cocktail/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/blue-lagoon-cocktail/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:38	92753/92753	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:53%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=713	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index5d78.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:38	133426/133426	---M--	200	added ('OK')	image/png	etag:%2220932-58ee2e9671842%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/11-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/11-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:38	87500/87500	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:53%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/bostrengo/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/bostrengo/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:39	92742/92742	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:53%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=683	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index32bd.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:39	87442/87442	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:54%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/brasilena/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/brasilena/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:40	110344/110344	---M--	200	added ('OK')	image/png	etag:%221af08-58ee2eb3dee54%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/11-5-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/11-5-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:40	92742/92742	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:54%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=716	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index58aa.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:40	92741/92741	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:55%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=620	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/indexeb65.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:40	120949/120949	---M--	200	added ('OK')	image/png	etag:%221d875-58ee2e91c6756%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/9-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/9-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:42	144878/144878	---M--	200	added ('OK')	image/png	etag:%22235ee-58ee2e8f07188%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/8-4-300x300.png	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/uploads/2017/03/8-4-300x300.png	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:42	87425/87425	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:56%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/budino/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/budino/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:42	87375/87375	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:56%20GMT	https://demo.pixel-mafia.com/wp/vincent/product/budino-di-ricotta/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product/budino-di-ricotta/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:42	92739/92739	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:56%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=685	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/indexde49.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:42	4000/4000	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d400bc1-fa0%22	https://demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/core.mine899.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:43	92750/92750	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:57%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=686	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/indexeb65-2.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:44	6908/6908	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d400bc2-1afc%22	https://demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/widget.mine899.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:44	92639/92639	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:58%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/page/3/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/page/3/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:44	92741/92741	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:58%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/?add-to-cart=608	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/index884e.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:45	92543/92543	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:38:58%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/page/2/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/page/2/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:45	3148/3148	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d400bc2-c4c%22	https://demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/mouse.mine899.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:45	92940/92940	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:00%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/page/4/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/page/4/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:45	92139/92139	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:00%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/page/5/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/page/5/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:46	92556/92556	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:00%20GMT	https://demo.pixel-mafia.com/wp/vincent/shop/page/6/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/shop/page/6/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:46	10987/10987	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d400bc2-2aeb%22	https://demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/slider.min.js?ver=1.11.4	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-includes/js/jquery/ui/slider.mine899.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:46	90127/90127	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:01%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/burgers/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/burgers/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:46	90325/90325	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:01%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/desserts/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/desserts/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:47	1291/1291	---M--	200	added ('OK')	application/javascript	etag:%225d4011a3-50b%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=3.6.5	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min3ab2.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:47	90224/90224	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:01%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/drinks/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/drinks/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:47	91716/91716	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:02%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/pasta/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/pasta/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:47	3619/3619	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d4011a3-e23%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js?ver=0.4.2	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/accounting/accounting.minaffb.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:48	85917/85917	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:02%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/pizzas/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/pizzas/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:49	2097/2097	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d4011a1-831%22	https://demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min.js?ver=3.6.5	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/wp-content/plugins/woocommerce/assets/js/frontend/price-slider.min3ab2.js	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
14:37:50	69641/69641	---MCZ	200	added ('OK')	text/html	date:Thu,%2010%20Oct%202019%2007:39:03%20GMT	https://demo.pixel-mafia.com/wp/vincent/product-category/uncategorized/	D:/winHTT/abc/demo.pixel-mafia.com/wp/vincent/product-category/uncategorized/index.html	(from https://demo.pixel-mafia.com/wp/vincent/shop/)
